1.0,0.0,0.0,0.0
0.99802672842827156,0.062790519529313374,0.01,0.062831853071795868
0.99211470131447788,0.12533323356430426,0.02,0.12566370614359174
0.98228725072868872,0.1873813145857246,0.029999999999999999,0.18849555921538758
0.96858316112863108,0.24868988716485479,0.040000000000000001,0.25132741228718347
0.95105651629515353,0.3090169943749474,0.050000000000000003,0.31415926535897931
0.92977648588825146,0.36812455268467792,0.059999999999999998,0.37699111843077515
0.90482705246601958,0.42577929156507266,0.070000000000000007,0.43982297150257105
0.87630668004386358,0.48175367410171532,0.080000000000000002,0.50265482457436694
0.84432792550201508,0.53582679497899666,0.089999999999999997,0.56548667764616278
0.80901699437494745,0.58778525229247314,0.10000000000000001,0.62831853071795862
0.77051324277578925,0.63742398974868963,0.11,0.69115038378975446
0.72896862742141155,0.68454710592868862,0.12,0.7539822368615503
0.68454710592868862,0.72896862742141155,0.13,0.81681408993334625
0.63742398974868975,0.77051324277578925,0.14000000000000001,0.87964594300514209
0.58778525229247325,0.80901699437494734,0.14999999999999999,0.94247779607693782
0.53582679497899655,0.84432792550201508,0.16,1.0053096491487339
0.48175367410171516,0.87630668004386369,0.17000000000000001,1.0681415022205298
0.42577929156507266,0.90482705246601958,0.17999999999999999,1.1309733552923256
0.36812455268467809,0.92977648588825135,0.19,1.1938052083641213
0.30901699437494745,0.95105651629515353,0.20000000000000001,1.2566370614359172
0.24868988716485474,0.96858316112863108,0.20999999999999999,1.3194689145077132
0.18738131458572474,0.98228725072868861,0.22,1.3823007675795089
0.12533323356430448,0.99211470131447776,0.23000000000000001,1.4451326206513047
0.062790519529313527,0.99802672842827156,0.23999999999999999,1.5079644737231006
6.123233995736766e-17,1.0,0.25,1.5707963267948966
-0.062790519529313402,0.99802672842827156,0.26000000000000001,1.6336281798666925
-0.12533323356430415,0.99211470131447788,0.27000000000000002,1.6964600329384882
-0.1873813145857246,0.98228725072868872,0.28000000000000003,1.7592918860102842
-0.24868988716485485,0.96858316112863108,0.28999999999999998,1.8221237390820801
